chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,class
0.4606478214263916,2667.598264204199,2350.9824305291804,5474.5252296282415,0.14734075682082043,-80.90677642822266,84.79266357421875,-31.550182342529297,33.901939392089844,-19.85504913330078,23.56161117553711,-22.13176918029785,20.020832061767578,-16.769567489624023,19.208919525146484,-13.11473560333252,11.50348949432373,-10.731948852539062,10.570211410522461,-8.426814079284668,7.326541423797607,-5.376039505004883,7.688967704772949,-5.54512882232666,1.5269657373428345,hiphop
0.45732054114341736,2808.0997679298553,2441.3745890353525,5527.4999092976,0.09764869146671827,-81.1132583618164,49.599605560302734,-14.54953670501709,57.982452392578125,6.84335994720459,27.147626876831055,-6.849032878875732,31.30970573425293,-10.073356628417969,20.325103759765625,-2.530991792678833,12.747553825378418,3.9741837978363037,13.23518180847168,-2.3735110759735107,12.263859748840332,-7.043197154998779,4.747927665710449,1.869253396987915,0.020621616393327713,hiphop
0.4042012691497803,1490.267513454904,1909.6810221830556,3093.439627727119,0.05873774005901703,-202.87655639648438,132.39430236816406,12.000446319580078,43.78243637084961,-10.238207817077637,17.13126564025879,-13.570457458496094,15.054471015930176,-16.26504898071289,9.428828239440918,-11.652181625366211,7.057295799255371,-4.319985866546631,0.8406473398208618,-5.607071399688721,1.2638007402420044,-6.9798264503479,0.3904228210449219,-2.4365711212158203,-2.93376088142395,hiphop
0.46731486916542053,2493.0197312580017,2330.449777497056,5126.477334226248,0.10351449122000773,-40.242069244384766,80.84265899658203,-25.655071258544922,38.440738677978516,-11.085505485534668,24.921871185302734,-7.378600120544434,26.783885955810547,-5.297750473022461,16.80594825744629,-3.5081238746643066,8.460378646850586,-5.603222846984863,12.062440872192383,-1.897767424583435,10.490498542785645,0.6477973461151123,0.2722488343715668,-5.096878528594971,-4.008609294891357,hiphop
0.449306845664978,2372.196733389424,2358.517862260906,5059.227740875339,0.09989130829140867,-140.29830932617188,71.62476348876953,-3.7872774600982666,39.025875091552734,4.188935279846191,31.548900604248047,-3.965097665786743,19.78854751586914,-3.764104127883911,16.026464462280273,-3.1850271224975586,11.853031158447266,-1.2588574886322021,5.774302959442139,1.2639154195785522,1.6553902626037598,-0.8383980989456177,1.6213337182998657,-4.061203956604004,1.143646478652954,hiphop
0.4904952645301819,2709.1219422212534,2510.8100651274844,5795.106624449739,0.1246141368759675,-11.67771053314209,81.98599243164062,-8.517812728881836,52.77767562866211,-14.720304489135742,31.973508834838867,-19.69644546508789,22.88531494140625,-14.719507217407227,14.520060539245605,-10.102256774902344,14.009845733642578,-8.080094337463379,7.44473123550415,-5.502744674682617,12.853198051452637,-3.69706654548645,6.23660945892334,-2.5838470458984375,0.11814282834529877,hiphop
0.46395033597946167,2858.8798345545956,2639.9826427287944,6049.246754365809,0.12823807565789475,-59.63766098022461,63.888736724853516,3.47031831741333,45.265769958496094,-1.1732045412063599,28.261030197143555,-13.181170463562012,23.612428665161133,-6.631864070892334,16.486183166503906,-7.287611484527588,14.490754127502441,-5.792003631591797,8.18321704864502,-6.876458168029785,6.740479469299316,-4.470376014709473,0.9606615304946899,-7.134398460388184,-1.2679167985916138,hiphop
0.4323318600654602,2046.684934575461,2268.53301539857,4551.822475752225,0.07867374951625387,-58.45391845703125,103.08833312988281,-7.244473934173584,44.90715789794922,-8.638167381286621,12.359679222106934,-13.77059555053711,19.99372100830078,-13.142526626586914,17.15361976623535,-3.961606502532959,15.589926719665527,-0.4679710566997528,6.933028221130371,-6.031800746917725,5.637760162353516,-3.175907850265503,1.817842721939087,-2.5654590129852295,0.10678306221961975,hiphop
0.45341411232948303,3069.324955797573,2349.351519396498,5752.831880079334,0.17691578584558823,-111.1395492553711,55.198238372802734,-18.447948455810547,47.22224807739258,-24.788524627685547,22.529869079589844,-21.13967514038086,12.544999122619629,-15.850153923034668,16.29698371887207,-12.564763069152832,9.608366012573242,-12.12858772277832,4.8488874435424805,-2.2145047187805176,6.882360458374023,0.49238893389701843,13.003800392150879,5.956088542938232,5.439587116241455,hiphop
0.5606378316879272,2199.8238356893144,2285.513016125997,4790.8043639947755,0.09832480226876934,-95.0602035522461,94.20536041259766,-2.5152666568756104,49.536983489990234,-6.620733261108398,33.20207595825195,-7.600579738616943,20.96518325805664,-8.858945846557617,16.795013427734375,-5.250428676605225,10.775789260864258,-3.4663524627685547,7.307309627532959,-3.4487600326538086,3.8437137603759766,-3.229571580886841,1.795725703239441,0.08717957884073257,4.004009246826172,hiphop
